RCPT_YR,CGG_NM,STDG_NM,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,용산구,이태원동,,,,단독다가구,79.0,137.18,330000,20250722,1993,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,97.0,72.73,82000,20250722,1938,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,59.0,103.84,96000,20250724,1993,중개거래,"서울 마포구, 서울 용산구"
2025,용산구,후암동,,,,단독다가구,98.0,107.1,182000,20250726,2012,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,108.0,157.92,165000,20250726,1990,중개거래,서울 용산구
2025,용산구,한남동,,,,단독다가구,132.0,149.96,419957,20250728,1985,중개거래,"서울 강남구, 서울 용산구"
2025,용산구,원효로3가,,,,단독다가구,48.0,26.45,93000,20250728,1955,중개거래,"서울 마포구, 서울 용산구"
2025,용산구,용산동2가,,,,단독다가구,107.0,174.49,148000,20250729,2000,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,203.0,228.69,185000,20250731,1988,중개거래,서울 용산구
2025,용산구,한남동,,,,단독다가구,102.0,173.27,350000,20250731,2002,중개거래,서울 강남구
2025,용산구,이태원동,,,,단독다가구,119.0,258.58,324000,20250805,null,중개거래,서울 용산구
2025,용산구,청파동3가,,,,단독다가구,126.0,457.12,368000,20250805,1964,중개거래,서울 강남구
2025,용산구,이태원동,,,,단독다가구,119.0,258.58,324000,20250805,1997,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,49.0,49.58,73500,20250809,1960,중개거래,"서울 마포구, 서울 용산구"
2025,용산구,동빙고동,,,,단독다가구,80.0,72.1,365000,20250811,1977,중개거래,"서울 광진구, 서울 용산구"
2025,용산구,동빙고동,,,,단독다가구,80.0,72.1,365000,20250811,1977,중개거래,"서울 광진구, 서울 용산구"
2025,용산구,용산동2가,,,,단독다가구,101.0,168.08,105000,20250822,1992,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,112.0,188.9,171274,20250822,1989,중개거래,서울 용산구
2025,용산구,한강로3가,,,,단독다가구,78.0,30.84,195000,20250829,1959,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,168.0,172.13,150000,20250830,1970,중개거래,"서울 용산구, 서울 종로구"
2025,용산구,서빙고동,,,,단독다가구,36.0,19.83,90000,20250901,1957,중개거래,서울 용산구
2025,용산구,용문동,,,,단독다가구,259.0,774.16,550000,20250903,2002,중개거래,서울 용산구
2025,용산구,한남동,,,,단독다가구,152.0,307.74,740000,20250904,1987,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,155.0,162.48,208000,20250905,1965,중개거래,"서울 광진구, 서울 용산구"
2025,용산구,이태원동,,,,단독다가구,56.0,19.83,85000,20250905,1937,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,85.0,103.9,87000,20250906,2017,중개거래,서울 용산구
2025,용산구,청파동3가,,,,단독다가구,242.0,521.72,396592,20250908,1996,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,97.0,149.64,163000,20250908,1993,중개거래,"서울 용산구, 서울 중구"
2025,용산구,이태원동,,,,단독다가구,79.0,42.82,88000,20250911,1985,중개거래,서울 용산구
2025,용산구,한강로3가,,,,단독다가구,80.0,37.36,214000,20250913,1964,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,64.0,45.36,99900,20250914,1954,중개거래,서울 용산구
2025,용산구,갈월동,,,,단독다가구,62.0,38.78,132000,20250915,1955,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,43.0,17.65,50000,20250918,2020,중개거래,서울 용산구
2025,용산구,한강로3가,,,,단독다가구,103.0,60.96,250000,20250922,1961,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,52.0,36.43,82000,20250922,1954,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,106.0,139.07,123000,20250923,1993,직거래,
2025,용산구,한남동,,,,단독다가구,73.0,87.41,355000,20250923,1970,중개거래,서울 용산구
2025,용산구,한남동,,,,단독다가구,73.0,87.41,355000,20250923,1970,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,111.0,154.76,168500,20250924,2022,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,56.0,28.04,72000,20250924,1985,중개거래,서울 용산구
2025,용산구,청파동2가,,,,단독다가구,56.0,19.84,98000,20250927,1931,중개거래,서울 용산구
2025,용산구,보광동,,,,단독다가구,188.0,240.27,567000,20250929,1988,중개거래,서울 용산구
2025,용산구,청파동1가,,,,단독다가구,98.0,149.94,110000,20250930,1992,중개거래,"서울 성동구, 서울 용산구"
2025,용산구,서빙고동,,,,단독다가구,215.0,164.63,530000,20251001,1967,중개거래,서울 용산구
2025,용산구,서빙고동,,,,단독다가구,215.0,164.63,530000,20251001,1967,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,130.0,199.61,170000,20251002,1986,중개거래,서울 용산구
2025,용산구,동빙고동,,,,단독다가구,112.0,152.82,500000,20251012,1991,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,76.0,46.45,82000,20251014,1968,중개거래,서울 용산구
2025,용산구,동빙고동,,,,단독다가구,159.0,234.18,580000,20251014,1990,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,83.0,41.29,55000,20251016,1972,중개거래,서울 용산구
2025,용산구,동자동,,,,단독다가구,150.0,212.27,248000,20251017,1983,중개거래,서울 용산구
2025,용산구,동자동,,,,단독다가구,150.0,212.27,248000,20251017,1983,중개거래,서울 용산구
2025,용산구,원효로1가,,,,단독다가구,86.0,50.78,126000,20251017,1966,중개거래,"서울 금천구, 서울 용산구"
2025,용산구,이태원동,,,,단독다가구,63.0,79.31,97000,20251017,1968,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,77.0,240.82,121000,20251018,1985,중개거래,서울 용산구
2025,용산구,신창동,,,,단독다가구,239.0,200.1,480000,20251020,1982,중개거래,서울 용산구
2025,용산구,한남동,,,,단독다가구,159.0,141.71,380000,20251021,1974,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,33.0,21.2,78000,20251022,1985,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,34.0,30.84,82500,20251024,2011,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,62.0,71.08,110000,20251024,1982,중개거래,서울 용산구
2025,용산구,서빙고동,,,,단독다가구,126.0,167.13,266000,20251024,1991,중개거래,서울 용산구
2025,용산구,갈월동,,,,단독다가구,46.0,38.02,110000,20251025,1955,중개거래,서울 용산구
2025,용산구,청파동3가,,,,단독다가구,295.0,657.07,624000,20251028,1997,중개거래,서울 용산구
2025,용산구,신창동,,,,단독다가구,81.0,112.23,92000,20251031,2006,중개거래,서울 용산구
2025,용산구,원효로1가,,,,단독다가구,69.0,33.06,124000,20251031,1963,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,53.0,26.45,80000,20251101,1936,중개거래,"서울 마포구, 서울 용산구"
2025,용산구,원효로1가,,,,단독다가구,65.0,36.36,117500,20251107,1955,중개거래,서울 용산구
2025,용산구,신창동,,,,단독다가구,177.0,345.45,382300,20251108,2000,중개거래,서울 용산구
2025,용산구,청파동2가,,,,단독다가구,89.0,66.12,166000,20251108,1954,중개거래,서울 용산구
2025,용산구,원효로1가,,,,단독다가구,60.0,30.03,110000,20251108,2009,중개거래,"서울 서초구, 서울 용산구"
2025,용산구,청파동1가,,,,단독다가구,150.0,73.12,200000,20251109,1957,중개거래,서울 용산구
2025,용산구,보광동,,,,단독다가구,126.0,69.09,450000,20251109,1975,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,110.0,298.59,165000,20251110,2007,중개거래,서울 용산구
2025,용산구,동빙고동,,,,단독다가구,80.0,72.1,370000,20251110,1977,중개거래,서울 용산구
2025,용산구,서빙고동,,,,단독다가구,202.0,250.56,488000,20251111,1990,중개거래,서울 용산구
2025,용산구,청파동2가,,,,단독다가구,41.0,18.87,115000,20251114,2015,중개거래,서울 용산구
2025,용산구,서계동,,,,단독다가구,76.0,142.42,129000,20251115,1994,중개거래,서울 용산구
2025,용산구,동빙고동,,,,단독다가구,162.0,267.43,730000,20251117,1999,중개거래,서울 용산구
2025,용산구,용산동2가,,,,단독다가구,193.0,248.94,351000,20251117,1986,중개거래,서울 강남구
2025,용산구,청파동3가,,,,단독다가구,187.0,352.55,305000,20251121,1992,중개거래,서울 용산구
2025,용산구,청파동1가,,,,단독다가구,203.0,145.85,212000,20251129,1936,중개거래,서울 용산구
2025,용산구,청파동1가,,,,단독다가구,84.0,33.06,131000,20251129,1955,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,33.0,33.06,69000,20251202,1959,중개거래,서울 용산구
2025,용산구,청파동3가,,,,단독다가구,82.0,166.25,153000,20251203,2007,중개거래,"서울 서초구, 서울 용산구"
2025,용산구,청파동3가,,,,단독다가구,284.0,270.09,570000,20251204,1989,중개거래,서울 용산구
2025,용산구,용문동,,,,단독다가구,103.0,154.54,151000,20251204,2000,중개거래,서울 용산구
2025,용산구,후암동,,,,단독다가구,59.0,30.02,97500,20251205,1958,중개거래,서울 용산구
2025,용산구,청파동3가,,,,단독다가구,72.0,167.46,110000,20251205,2002,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,294.0,340.51,1000000,20251210,1969,중개거래,서울 용산구
2026,용산구,동빙고동,,,,단독다가구,109.0,68.1,480000,20251214,1977,중개거래,서울 용산구
2026,용산구,동빙고동,,,,단독다가구,109.0,68.1,480000,20251214,1977,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,34.0,20.66,70000,20251218,1973,중개거래,서울 동대문구
2026,용산구,한강로1가,,,,단독다가구,71.0,41.32,249000,20251219,1967,중개거래,서울 용산구
2025,용산구,이태원동,,,,단독다가구,79.0,58.31,78000,20251226,1961,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,235.0,238.25,604200,20251226,1970,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,72.0,199.52,95000,20251226,2007,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,109.0,79.63,105000,20251227,2006,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,60.0,91.53,68300,20251230,1998,중개거래,서울 성북구
2026,용산구,갈월동,,,,단독다가구,77.0,130.53,56000,20260101,1993,직거래,
2026,용산구,동빙고동,,,,단독다가구,181.0,290.8,800000,20260103,1980,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,115.0,180.09,120000,20260103,1989,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,115.0,180.09,120000,20260103,1989,중개거래,서울 용산구
2026,용산구,서빙고동,,,,단독다가구,119.0,188.1,600000,20260104,1990,중개거래,서울 용산구
2026,용산구,갈월동,,,,단독다가구,72.0,42.98,150000,20260107,1956,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,92.0,100.55,116500,20260108,1960,중개거래,서울 용산구
2026,용산구,서빙고동,,,,단독다가구,79.0,54.79,190000,20260108,1937,직거래,
2026,용산구,원효로3가,,,,단독다가구,49.0,39.67,120000,20260114,1934,중개거래,서울 용산구
2026,용산구,원효로3가,,,,단독다가구,49.0,39.67,120000,20260114,1934,중개거래,서울 용산구
2026,용산구,남영동,,,,단독다가구,269.0,659.38,962470,20260115,1965,직거래,
2026,용산구,남영동,,,,단독다가구,185.0,343.22,637586,20260115,1960,직거래,
2026,용산구,후암동,,,,단독다가구,294.0,302.29,436100,20260116,1970,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,79.0,41.52,230000,20260117,2020,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,213.0,176.01,297000,20260117,1959,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,48.0,36.89,65000,20260123,2002,중개거래,서울 용산구
2026,용산구,용문동,,,,단독다가구,227.0,403.38,510000,20260124,1975,중개거래,서울 용산구
2026,용산구,용문동,,,,단독다가구,227.0,403.38,510000,20260124,1975,중개거래,서울 용산구
2026,용산구,원효로2가,,,,단독다가구,70.0,44.07,123000,20260126,1965,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,93.0,144.64,460000,20260128,1990,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,55.0,95.34,54000,20260128,1985,중개거래,서울 관악구
2026,용산구,후암동,,,,단독다가구,78.0,69.42,129000,20260129,1955,중개거래,"경기 김포시, 서울 용산구"
2026,용산구,용문동,,,,단독다가구,172.0,162.72,345000,20260130,2020,중개거래,서울 용산구
2026,용산구,서빙고동,,,,단독다가구,175.0,139.3,370000,20260131,1980,중개거래,서울 용산구
2026,용산구,갈월동,,,,단독다가구,147.0,124.26,180000,20260201,1964,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,121.0,166.86,170000,20260203,1983,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,69.0,109.08,126000,20260204,1992,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,174.0,250.38,280000,20260205,1985,중개거래,"서울 마포구, 서울 용산구"
2026,용산구,청파동1가,,,,단독다가구,142.0,186.72,132000,20260209,1988,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,102.0,211.27,250500,20260209,1970,중개거래,서울 용산구
2026,용산구,동빙고동,,,,단독다가구,238.0,331.11,870000,20260210,1993,중개거래,"서울 노원구, 서울 성동구"
2026,용산구,보광동,,,,단독다가구,153.0,392.2,654000,20260210,1992,중개거래,"서울 성동구, 서울 용산구"
2026,용산구,이태원동,,,,단독다가구,60.0,91.53,68300,20260210,1998,중개거래,서울 성북구
2026,용산구,서계동,,,,단독다가구,59.0,63.34,99700,20260212,1937,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,124.0,43.8,170000,20260212,1956,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,119.0,96.28,490000,20260213,1967,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,39.0,19.83,115000,20260213,1937,중개거래,서울 용산구
2026,용산구,한강로2가,,,,단독다가구,50.0,62.54,197000,20260219,1985,중개거래,서울 용산구
2026,용산구,한강로2가,,,,단독다가구,50.0,62.54,197000,20260219,1985,중개거래,서울 용산구
2026,용산구,서빙고동,,,,단독다가구,188.0,239.94,830000,20260225,1983,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,56.0,71.07,103000,20260228,1955,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,45.0,21.06,78000,20260228,1954,중개거래,서울 마포구
2026,용산구,보광동,,,,단독다가구,149.0,67.9,580000,20260301,2020,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,149.0,67.9,580000,20260301,2020,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,53.0,92.17,97200,20260303,1988,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,52.0,23.14,92000,20260307,1936,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,223.0,228.96,145000,20260308,1998,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,86.0,39.67,60000,20260309,1959,직거래,
2026,용산구,청파동3가,,,,단독다가구,73.0,37.09,65000,20260310,1960,직거래,
2026,용산구,보광동,,,,단독다가구,193.0,211.14,693500,20260310,1979,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,92.0,82.71,107800,20260312,1966,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,179.0,171.86,223800,20260312,1994,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,82.0,36.36,84600,20260317,1954,중개거래,인천 부평구
2026,용산구,용산동2가,,,,단독다가구,110.0,183.2,145000,20260317,1991,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,127.0,195.7,152000,20260317,1994,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,110.0,113.79,43000,20260318,1997,직거래,
2026,용산구,원효로3가,,,,단독다가구,236.0,560.06,592600,20260318,1989,직거래,
2026,용산구,후암동,,,,단독다가구,90.0,119.41,100000,20260323,1985,중개거래,경기 성남시 중원구
2026,용산구,청파동3가,,,,단독다가구,54.0,46.28,59000,20260323,1956,중개거래,서울 용산구
2026,용산구,한남동,,,,단독다가구,99.0,139.2,417500,20260328,1992,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,106.0,98.8,101000,20260328,1999,중개거래,"서울 서초구, 서울 용산구"
2026,용산구,갈월동,,,,단독다가구,99.0,56.2,175000,20260328,1955,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,209.0,452.85,470000,20260331,1989,중개거래,서울 강남구
2026,용산구,용산동2가,,,,단독다가구,179.0,331.12,250000,20260406,1993,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,39.0,16.53,78500,20260407,1941,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,115.0,237.76,170000,20260408,1992,중개거래,서울 용산구
2026,용산구,용산동3가,,,,단독다가구,23.0,18.87,103000,20260411,1985,중개거래,서울 용산구
2026,용산구,한강로1가,,,,단독다가구,238.0,676.42,980000,20260416,1991,직거래,
2026,용산구,동빙고동,,,,단독다가구,185.0,282.05,600000,20260417,1994,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,98.0,136.47,40000,20260417,1989,직거래,
2026,용산구,이태원동,,,,단독다가구,69.0,45.36,59000,20260418,1966,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,46.0,39.92,330000,20260420,1997,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,99.0,145.8,550000,20260422,1992,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,218.0,495.2,320000,20260422,1996,중개거래,"경기 안성시, 서울 용산구"
2026,용산구,용산동2가,,,,단독다가구,120.0,198.49,208000,20260424,1989,중개거래,서울 강남구
2026,용산구,후암동,,,,단독다가구,88.0,192.15,155000,20260424,1992,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,23.0,17.05,43000,20260425,2014,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,330.0,367.34,680000,20260427,1967,중개거래,서울 서초구
2026,용산구,후암동,,,,단독다가구,61.0,150.29,149000,20260427,2016,중개거래,서울 용산구
2026,용산구,청파동2가,,,,단독다가구,109.0,52.56,40000,20260428,1962,직거래,
2026,용산구,한강로3가,,,,단독다가구,28.0,20.03,140000,20260429,1972,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,58.0,57.95,84000,20260430,1959,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,60.0,44.29,116000,20260430,1932,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,35.0,14.26,70000,20260501,2007,중개거래,"서울 마포구, 서울 용산구"
2026,용산구,보광동,,,,단독다가구,224.0,102.38,670000,20260502,1966,중개거래,서울 용산구
2026,용산구,용문동,,,,단독다가구,167.0,169.93,380000,20260504,1967,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,49.0,26.58,53000,20260505,1985,중개거래,서울 용산구
2026,용산구,원효로3가,,,,단독다가구,115.0,266.04,224000,20260506,1994,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,221.0,312.27,750000,20260506,1990,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,122.0,327.4,597300,20260507,1968,중개거래,서울 용산구
2026,용산구,원효로2가,,,,단독다가구,79.0,47.93,140000,20260508,1954,중개거래,서울 용산구
2026,용산구,용문동,,,,단독다가구,76.0,31.57,90000,20260508,1958,중개거래,"서울 동대문구, 서울 용산구"
2026,용산구,용산동2가,,,,단독다가구,63.0,98.02,105000,20260508,1998,중개거래,서울 용산구
2026,용산구,신계동,,,,단독다가구,73.0,42.81,100000,20260509,1966,중개거래,서울 용산구
2026,용산구,서빙고동,,,,단독다가구,172.0,227.9,780000,20260509,1982,중개거래,"서울 강남구, 서울 용산구"
2026,용산구,용산동2가,,,,단독다가구,84.0,171.36,127500,20260509,1992,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,102.0,145.88,450000,20260509,2026,중개거래,서울 용산구
2026,용산구,동빙고동,,,,단독다가구,192.0,91.04,754000,20260509,1974,중개거래,"서울 강남구, 서울 용산구"
2026,용산구,보광동,,,,단독다가구,21.0,42.83,330000,20260509,1993,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,139.0,199.02,125000,20260511,1994,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,235.0,329.67,400000,20260513,1989,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,125.0,182.8,195000,20260514,1989,중개거래,서울 용산구
2026,용산구,한남동,,,,단독다가구,218.0,410.72,525500,20260515,1996,중개거래,서울 용산구
2026,용산구,원효로1가,,,,단독다가구,222.0,408.75,365000,20260518,2026,중개거래,서울 용산구
2026,용산구,한강로3가,,,,단독다가구,86.0,61.16,403000,20260520,1961,중개거래,"서울 강남구, 서울 용산구"
2026,용산구,후암동,,,,단독다가구,96.0,224.97,198000,20260521,2009,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,115.0,180.09,120000,20260523,1989,중개거래,서울 용산구
2026,용산구,산천동,,,,단독다가구,123.0,160.54,101500,20260523,1991,중개거래,경기 성남시 분당구
2026,용산구,보광동,,,,단독다가구,169.0,228.17,620000,20260523,1990,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,7.0,9.92,24000,20260527,1935,중개거래,서울 용산구
2026,용산구,용산동2가,,,,단독다가구,112.0,170.25,142000,20260529,1993,중개거래,서울 용산구
2026,용산구,청파동2가,,,,단독다가구,93.0,141.41,185000,20260529,1988,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,49.0,26.45,50000,20260531,1931,직거래,
2026,용산구,이태원동,,,,단독다가구,60.0,43.77,72500,20260601,1970,중개거래,서울 용산구
2026,용산구,청파동1가,,,,단독다가구,44.0,23.35,71000,20260604,1985,중개거래,서울 용산구
2026,용산구,보광동,,,,단독다가구,93.0,83.4,410000,20260605,2026,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,79.0,37.19,140000,20260606,1941,중개거래,"서울 동대문구, 서울 용산구"
2026,용산구,서계동,,,,단독다가구,86.0,183.12,169000,20260608,1997,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,81.0,69.42,145000,20260610,1965,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,69.0,42.88,90000,20260611,1970,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,94.0,168.99,148000,20260611,2000,중개거래,서울 용산구
2026,용산구,서계동,,,,단독다가구,46.0,37.69,85380,20260612,1939,중개거래,서울 용산구
2026,용산구,효창동,,,,단독다가구,86.0,46.71,107000,20260612,1960,중개거래,서울 마포구
2026,용산구,이태원동,,,,단독다가구,182.0,396.7,285000,20260614,2001,중개거래,서울 용산구
2026,용산구,용문동,,,,단독다가구,105.0,134.44,131000,20260615,1965,중개거래,서울 용산구
2026,용산구,이태원동,,,,단독다가구,109.0,145.33,130000,20260615,1992,중개거래,서울 용산구
2026,용산구,갈월동,,,,단독다가구,91.0,114.04,200000,20260618,1986,중개거래,서울 용산구
2026,용산구,후암동,,,,단독다가구,68.0,73.56,165000,20260619,2026,중개거래,서울 용산구
